Category,ID,Latitude,Longitude,Date,MODIS_Tile,MOD13A1_006_Line_Y_500m,MOD13A1_006_Sample_X_500m,MOD13A1_006__500m_16_days_EVI,MOD13A1_006__500m_16_days_NDVI,MOD13A1_006__500m_16_days_VI_Quality,MOD13A1_006__500m_16_days_VI_Quality_bitmask,MOD13A1_006__500m_16_days_VI_Quality_MODLAND,MOD13A1_006__500m_16_days_VI_Quality_MODLAND_Description,MOD13A1_006__500m_16_days_VI_Quality_VI_Usefulness,MOD13A1_006__500m_16_days_VI_Quality_VI_Usefulness_Description,MOD13A1_006__500m_16_days_VI_Quality_Aerosol_Quantity,MOD13A1_006__500m_16_days_VI_Quality_Aerosol_Quantity_Description,MOD13A1_006__500m_16_days_VI_Quality_Adjacent_cloud_detected,MOD13A1_006__500m_16_days_VI_Quality_Adjacent_cloud_detected_Description,MOD13A1_006__500m_16_days_VI_Quality_Atmosphere_BRDF_Correction,MOD13A1_006__500m_16_days_VI_Quality_Atmosphere_BRDF_Correction_Description,MOD13A1_006__500m_16_days_VI_Quality_Mixed_Clouds,MOD13A1_006__500m_16_days_VI_Quality_Mixed_Clouds_Description,MOD13A1_006__500m_16_days_VI_Quality_Land/Water_Mask,MOD13A1_006__500m_16_days_VI_Quality_Land/Water_Mask_Description,MOD13A1_006__500m_16_days_VI_Quality_Possible_snow/ice,MOD13A1_006__500m_16_days_VI_Quality_Possible_snow/ice_Description,MOD13A1_006__500m_16_days_VI_Quality_Possible_shadow,MOD13A1_006__500m_16_days_VI_Quality_Possible_shadow_Description
Rainfed,US-NE3,41.1797,-96.4397,2011-05-25,h10v04,2116.0,1779.0,0.2077,0.3033,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2011-06-10,h10v04,2116.0,1779.0,0.3961,0.5724,4369.0,0b0001000100010001,0b01,"VI produced, but check other QA",0b0100,Decreasing quality (0100),0b00,Climatology,0b1,Yes,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2011-06-26,h10v04,2116.0,1779.0,0.504,0.7482,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2011-07-12,h10v04,2116.0,1779.0,0.6333,0.7741,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2011-07-28,h10v04,2116.0,1779.0,0.6092,0.8573,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2011-08-13,h10v04,2116.0,1779.0,0.5603,0.8149,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2011-08-29,h10v04,2116.0,1779.0,0.3505,0.5812,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2011-09-14,h10v04,2116.0,1779.0,0.1935,0.3876,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2011-09-30,h10v04,2116.0,1779.0,0.1968,0.3236,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2011-10-16,h10v04,2116.0,1779.0,0.1875,0.3174,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2011-11-01,h10v04,2116.0,1779.0,0.2102,0.2503,3150.0,0b0000110001001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality (0011),0b01,Low,0b0,No,0b0,No,0b1,Yes,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2011-11-17,h10v04,2116.0,1779.0,0.1739,0.2706,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2011-12-03,h10v04,2116.0,1779.0,-0.032,-0.0203,18449.0,0b0100100000010001,0b01,"VI produced, but check other QA",0b0100,Decreasing quality (0100),0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b1,Yes,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2011-12-19,h10v04,2116.0,1779.0,0.1437,0.2235,3158.0,0b0000110001010110,0b10,"Pixel produced, but most probably cloudy",0b0101,Decreasing quality (0101),0b01,Low,0b0,No,0b0,No,0b1,Yes,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2012-01-01,h10v04,2116.0,1779.0,0.1663,0.2216,3154.0,0b0000110001010010,0b10,"Pixel produced, but most probably cloudy",0b0100,Decreasing quality (0100),0b01,Low,0b0,No,0b0,No,0b1,Yes,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2012-01-17,h10v04,2116.0,1779.0,0.1405,0.2166,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality (0010),0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2012-02-02,h10v04,2116.0,1779.0,-0.0191,-0.0119,18449.0,0b0100100000010001,0b01,"VI produced, but check other QA",0b0100,Decreasing quality (0100),0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b1,Yes,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2012-02-18,h10v04,2116.0,1779.0,0.137,0.2069,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2012-03-05,h10v04,2116.0,1779.0,0.1397,0.2162,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2012-03-21,h10v04,2116.0,1779.0,0.2202,0.3234,4160.0,0b0001000001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2012-04-06,h10v04,2116.0,1779.0,0.2857,0.4316,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2012-04-22,h10v04,2116.0,1779.0,0.2629,0.4032,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2012-05-08,h10v04,2116.0,1779.0,0.2318,0.337,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2012-05-24,h10v04,2116.0,1779.0,0.2398,0.3757,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2012-06-09,h10v04,2116.0,1779.0,0.2798,0.4057,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2012-06-25,h10v04,2116.0,1779.0,0.5041,0.6646,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2012-07-11,h10v04,2116.0,1779.0,0.4193,0.5755,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2012-07-27,h10v04,2116.0,1779.0,0.4583,0.6663,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2012-08-12,h10v04,2116.0,1779.0,0.3895,0.5973,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2012-08-28,h10v04,2116.0,1779.0,0.2339,0.3718,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2012-09-13,h10v04,2116.0,1779.0,0.2428,0.4129,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2012-09-29,h10v04,2116.0,1779.0,0.1764,0.2714,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2012-10-15,h10v04,2116.0,1779.0,0.1498,0.2393,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2012-10-31,h10v04,2116.0,1779.0,0.1447,0.251,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2012-11-16,h10v04,2116.0,1779.0,0.1984,0.255,2122.0,0b0000100001001010,0b10,"Pixel produced, but most probably cloudy",0b0010,Decreasing quality (0010),0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2012-12-02,h10v04,2116.0,1779.0,0.144,0.2461,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality (0010),0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2012-12-18,h10v04,2116.0,1779.0,0.1457,0.2603,2265.0,0b0000100011011001,0b01,"VI produced, but check other QA",0b0110,Decreasing quality (0110),0b11,High,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2013-01-01,h10v04,2116.0,1779.0,-0.0566,-0.0362,20501.0,0b0101000000010101,0b01,"VI produced, but check other QA",0b0101,Decreasing quality (0101),0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b1,Yes,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2013-01-17,h10v04,2116.0,1779.0,0.1232,0.2093,2189.0,0b0000100010001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality (0011),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2013-02-02,h10v04,2116.0,1779.0,0.1079,0.2202,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2013-02-18,h10v04,2116.0,1779.0,0.1137,0.22,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2013-03-06,h10v04,2116.0,1779.0,0.1296,0.2206,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2013-03-22,h10v04,2116.0,1779.0,0.1335,0.2344,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2013-04-07,h10v04,2116.0,1779.0,0.1604,0.2641,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2013-04-23,h10v04,2116.0,1779.0,0.1358,0.2333,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2013-05-09,h10v04,2116.0,1779.0,0.1648,0.2544,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2013-05-25,h10v04,2116.0,1779.0,0.3234,0.4503,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2013-06-10,h10v04,2116.0,1779.0,0.3309,0.4778,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2013-06-26,h10v04,2116.0,1779.0,0.5541,0.7579,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2013-07-12,h10v04,2116.0,1779.0,0.618,0.829,4160.0,0b0001000001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2013-07-28,h10v04,2116.0,1779.0,0.6462,0.8267,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2013-08-13,h10v04,2116.0,1779.0,0.6686,0.8285,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2013-08-29,h10v04,2116.0,1779.0,0.484,0.6788,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2013-09-14,h10v04,2116.0,1779.0,0.2357,0.4689,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2013-09-30,h10v04,2116.0,1779.0,0.2115,0.3504,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2013-10-16,h10v04,2116.0,1779.0,0.2295,0.2501,2114.0,0b0000100001000010,0b10,"Pixel produced, but most probably cloudy",0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2013-11-01,h10v04,2116.0,1779.0,0.1749,0.2722,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2013-11-17,h10v04,2116.0,1779.0,0.1559,0.2353,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2013-12-03,h10v04,2116.0,1779.0,0.0106,0.0072,18449.0,0b0100100000010001,0b01,"VI produced, but check other QA",0b0100,Decreasing quality (0100),0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b1,Yes,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2013-12-19,h10v04,2116.0,1779.0,0.1536,0.2519,2189.0,0b0000100010001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality (0011),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2014-01-01,h10v04,2116.0,1779.0,0.1709,0.2232,3154.0,0b0000110001010010,0b10,"Pixel produced, but most probably cloudy",0b0100,Decreasing quality (0100),0b01,Low,0b0,No,0b0,No,0b1,Yes,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2014-01-17,h10v04,2116.0,1779.0,0.1372,0.2268,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2014-02-02,h10v04,2116.0,1779.0,0.161,0.2327,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2014-02-18,h10v04,2116.0,1779.0,0.1463,0.2224,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2014-03-06,h10v04,2116.0,1779.0,0.1445,0.2286,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2014-03-22,h10v04,2116.0,1779.0,0.1744,0.2145,3150.0,0b0000110001001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality (0011),0b01,Low,0b0,No,0b0,No,0b1,Yes,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2014-04-07,h10v04,2116.0,1779.0,0.1475,0.2188,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2014-04-23,h10v04,2116.0,1779.0,0.1695,0.2593,4160.0,0b0001000001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2014-05-09,h10v04,2116.0,1779.0,0.1871,0.3093,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2014-05-25,h10v04,2116.0,1779.0,0.2691,0.3916,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2014-06-10,h10v04,2116.0,1779.0,0.3818,0.5185,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2014-06-26,h10v04,2116.0,1779.0,0.3808,0.5378,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2014-07-12,h10v04,2116.0,1779.0,0.586,0.749,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2014-07-28,h10v04,2116.0,1779.0,0.5444,0.6815,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2014-08-13,h10v04,2116.0,1779.0,0.4847,0.6387,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2014-08-29,h10v04,2116.0,1779.0,0.7051,0.8942,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2014-09-14,h10v04,2116.0,1779.0,0.3442,0.5093,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2014-09-30,h10v04,2116.0,1779.0,0.2322,0.3479,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2014-10-16,h10v04,2116.0,1779.0,0.1832,0.2829,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2014-11-01,h10v04,2116.0,1779.0,0.1932,0.3107,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2014-11-17,h10v04,2116.0,1779.0,0.14,0.2327,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2014-12-03,h10v04,2116.0,1779.0,0.2068,0.3162,2189.0,0b0000100010001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality (0011),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2014-12-19,h10v04,2116.0,1779.0,0.1266,0.2265,2120.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality (0010),0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2015-01-01,h10v04,2116.0,1779.0,0.108,0.2026,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2015-01-17,h10v04,2116.0,1779.0,0.1213,0.2116,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2015-02-02,h10v04,2116.0,1779.0,-0.0373,-0.0231,18449.0,0b0100100000010001,0b01,"VI produced, but check other QA",0b0100,Decreasing quality (0100),0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b1,Yes,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2015-02-18,h10v04,2116.0,1779.0,0.1191,0.1888,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2015-03-06,h10v04,2116.0,1779.0,0.1279,0.2127,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2015-03-22,h10v04,2116.0,1779.0,0.1367,0.2224,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
